,date,apartment for rent,State
9139,2017-08-01,31,LA
9140,2017-09-01,34,LA
9141,2017-10-01,32,LA
9142,2017-11-01,29,LA
9143,2017-12-01,24,LA
9144,2018-01-01,42,LA
9145,2018-02-01,33,LA
9146,2018-03-01,27,LA
9147,2018-04-01,31,LA
9148,2018-05-01,32,LA
9149,2018-06-01,32,LA
9150,2018-07-01,35,LA
9151,2018-08-01,42,LA
9152,2018-09-01,29,LA
9153,2018-10-01,29,LA
9154,2018-11-01,26,LA
9155,2018-12-01,27,LA
9156,2019-01-01,33,LA
9157,2019-02-01,32,LA
9158,2019-03-01,50,LA
9159,2019-04-01,31,LA
9160,2019-05-01,45,LA
9161,2019-06-01,44,LA
9162,2019-07-01,43,LA
9163,2019-08-01,43,LA
9164,2019-09-01,19,LA
9165,2019-10-01,25,LA
9166,2019-11-01,22,LA
9167,2019-12-01,32,LA
9168,2020-01-01,38,LA
9169,2020-02-01,27,LA
9170,2020-03-01,34,LA
9171,2020-04-01,28,LA
9172,2020-05-01,36,LA
9173,2020-06-01,43,LA
9174,2020-07-01,26,LA
9175,2020-08-01,32,LA
9176,2020-09-01,42,LA
9177,2020-10-01,44,LA
9178,2020-11-01,21,LA
9179,2020-12-01,24,LA
9180,2004-01-01,0,MA
9181,2004-02-01,19,MA
9182,2004-03-01,37,MA
9183,2004-04-01,34,MA
9184,2004-05-01,25,MA
9185,2004-06-01,48,MA
9186,2004-07-01,36,MA
9187,2004-08-01,38,MA
9188,2004-09-01,22,MA
9189,2004-10-01,20,MA
9190,2004-11-01,0,MA
9191,2004-12-01,22,MA
9192,2005-01-01,19,MA
9193,2005-02-01,34,MA
9194,2005-03-01,18,MA
9195,2005-04-01,32,MA
9196,2005-05-01,19,MA
9197,2005-06-01,31,MA
9198,2005-07-01,24,MA
9199,2005-08-01,25,MA
9200,2005-09-01,33,MA
9201,2005-10-01,0,MA
9202,2005-11-01,23,MA
9203,2005-12-01,0,MA
9204,2006-01-01,28,MA
9205,2006-02-01,21,MA
9206,2006-03-01,39,MA
9207,2006-04-01,28,MA
9208,2006-05-01,14,MA
9209,2006-06-01,19,MA
9210,2006-07-01,32,MA
9211,2006-08-01,25,MA
9212,2006-09-01,36,MA
9213,2006-10-01,17,MA
9214,2006-11-01,16,MA
9215,2006-12-01,11,MA
9216,2007-01-01,7,MA
9217,2007-02-01,16,MA
9218,2007-03-01,33,MA
9219,2007-04-01,28,MA
9220,2007-05-01,28,MA
9221,2007-06-01,22,MA
9222,2007-07-01,35,MA
9223,2007-08-01,31,MA
9224,2007-09-01,16,MA
9225,2007-10-01,19,MA
9226,2007-11-01,20,MA
9227,2007-12-01,18,MA
9228,2008-01-01,29,MA
9229,2008-02-01,24,MA
9230,2008-03-01,39,MA
9231,2008-04-01,32,MA
9232,2008-05-01,31,MA
9233,2008-06-01,31,MA
9234,2008-07-01,27,MA
9235,2008-08-01,26,MA
9236,2008-09-01,27,MA
9237,2008-10-01,19,MA
9238,2008-11-01,19,MA
9239,2008-12-01,23,MA
9240,2009-01-01,27,MA
9241,2009-02-01,25,MA
9242,2009-03-01,27,MA
9243,2009-04-01,18,MA
9244,2009-05-01,50,MA
9245,2009-06-01,34,MA
9246,2009-07-01,42,MA
9247,2009-08-01,42,MA
9248,2009-09-01,41,MA
9249,2009-10-01,31,MA
9250,2009-11-01,29,MA
9251,2009-12-01,19,MA
9252,2010-01-01,52,MA
9253,2010-02-01,29,MA
9254,2010-03-01,37,MA
9255,2010-04-01,41,MA
9256,2010-05-01,35,MA
9257,2010-06-01,42,MA
9258,2010-07-01,38,MA
9259,2010-08-01,43,MA
9260,2010-09-01,28,MA
9261,2010-10-01,29,MA
9262,2010-11-01,27,MA
9263,2010-12-01,25,MA
9264,2011-01-01,43,MA
9265,2011-02-01,36,MA
9266,2011-03-01,38,MA
9267,2011-04-01,42,MA
9268,2011-05-01,46,MA
9269,2011-06-01,36,MA
9270,2011-07-01,48,MA
9271,2011-08-01,41,MA
9272,2011-09-01,33,MA
9273,2011-10-01,31,MA
9274,2011-11-01,30,MA
9275,2011-12-01,19,MA
9276,2012-01-01,43,MA
9277,2012-02-01,34,MA
9278,2012-03-01,39,MA
9279,2012-04-01,41,MA
9280,2012-05-01,41,MA
9281,2012-06-01,38,MA
9282,2012-07-01,42,MA
9283,2012-08-01,45,MA
9284,2012-09-01,37,MA
9285,2012-10-01,38,MA
9286,2012-11-01,30,MA
9287,2012-12-01,28,MA
9288,2013-01-01,41,MA
9289,2013-02-01,43,MA
9290,2013-03-01,46,MA
9291,2013-04-01,44,MA
9292,2013-05-01,49,MA
9293,2013-06-01,53,MA
9294,2013-07-01,47,MA
9295,2013-08-01,53,MA
9296,2013-09-01,39,MA
9297,2013-10-01,43,MA
9298,2013-11-01,41,MA
9299,2013-12-01,37,MA
9300,2014-01-01,57,MA
9301,2014-02-01,54,MA
9302,2014-03-01,63,MA
9303,2014-04-01,59,MA
9304,2014-05-01,59,MA
9305,2014-06-01,57,MA
9306,2014-07-01,70,MA
9307,2014-08-01,63,MA
9308,2014-09-01,49,MA
9309,2014-10-01,45,MA
9310,2014-11-01,49,MA
9311,2014-12-01,40,MA
9312,2015-01-01,61,MA
9313,2015-02-01,66,MA
9314,2015-03-01,76,MA
9315,2015-04-01,67,MA
9316,2015-05-01,69,MA
9317,2015-06-01,72,MA
9318,2015-07-01,70,MA
9319,2015-08-01,64,MA
9320,2015-09-01,62,MA
9321,2015-10-01,56,MA
9322,2015-11-01,52,MA
9323,2015-12-01,47,MA
9324,2016-01-01,78,MA
9325,2016-02-01,75,MA
9326,2016-03-01,76,MA
9327,2016-04-01,79,MA
9328,2016-05-01,76,MA
9329,2016-06-01,76,MA
9330,2016-07-01,69,MA
9331,2016-08-01,76,MA
9332,2016-09-01,57,MA
9333,2016-10-01,67,MA
9334,2016-11-01,58,MA
9335,2016-12-01,51,MA
9336,2017-01-01,75,MA
9337,2017-02-01,66,MA
9338,2017-03-01,77,MA
9339,2017-04-01,69,MA
9340,2017-05-01,71,MA
9341,2017-06-01,75,MA
9342,2017-07-01,77,MA
9343,2017-08-01,76,MA
9344,2017-09-01,68,MA
9345,2017-10-01,71,MA
9346,2017-11-01,63,MA
9347,2017-12-01,62,MA
9348,2018-01-01,72,MA
9349,2018-02-01,87,MA
9350,2018-03-01,69,MA
9351,2018-04-01,81,MA
9352,2018-05-01,86,MA
9353,2018-06-01,82,MA
9354,2018-07-01,81,MA
9355,2018-08-01,83,MA
9356,2018-09-01,81,MA
9357,2018-10-01,68,MA
9358,2018-11-01,72,MA
9359,2018-12-01,66,MA
9360,2019-01-01,83,MA
9361,2019-02-01,82,MA
9362,2019-03-01,84,MA
9363,2019-04-01,88,MA
9364,2019-05-01,82,MA
9365,2019-06-01,96,MA
9366,2019-07-01,89,MA
9367,2019-08-01,100,MA
9368,2019-09-01,80,MA
9369,2019-10-01,72,MA
9370,2019-11-01,68,MA
9371,2019-12-01,62,MA
9372,2020-01-01,85,MA
9373,2020-02-01,88,MA
9374,2020-03-01,59,MA
9375,2020-04-01,67,MA
9376,2020-05-01,88,MA
9377,2020-06-01,93,MA
9378,2020-07-01,94,MA
9379,2020-08-01,95,MA
9380,2020-09-01,86,MA
9381,2020-10-01,77,MA
9382,2020-11-01,67,MA
9383,2020-12-01,67,MA
9384,2004-01-01,0,NM
9385,2004-02-01,0,NM
9386,2004-03-01,0,NM
9387,2004-04-01,0,NM
9388,2004-05-01,0,NM
9389,2004-06-01,0,NM
9390,2004-07-01,92,NM
9391,2004-08-01,0,NM
9392,2004-09-01,0,NM
9393,2004-10-01,30,NM
9394,2004-11-01,0,NM
9395,2004-12-01,0,NM
9396,2005-01-01,0,NM
9397,2005-02-01,72,NM
9398,2005-03-01,0,NM
9399,2005-04-01,0,NM
9400,2005-05-01,100,NM
9401,2005-06-01,0,NM
9402,2005-07-01,0,NM
9403,2005-08-01,20,NM
9404,2005-09-01,0,NM
9405,2005-10-01,0,NM
9406,2005-11-01,0,NM
9407,2005-12-01,0,NM
9408,2006-01-01,0,NM
9409,2006-02-01,23,NM
9410,2006-03-01,0,NM
9411,2006-04-01,0,NM
9412,2006-05-01,0,NM
9413,2006-06-01,28,NM
9414,2006-07-01,0,NM
9415,2006-08-01,0,NM
9416,2006-09-01,0,NM
9417,2006-10-01,0,NM
9418,2006-11-01,19,NM
9419,2006-12-01,0,NM
9420,2007-01-01,12,NM
9421,2007-02-01,0,NM
9422,2007-03-01,0,NM
9423,2007-04-01,0,NM
9424,2007-05-01,13,NM
9425,2007-06-01,0,NM
9426,2007-07-01,0,NM
9427,2007-08-01,9,NM
9428,2007-09-01,0,NM
9429,2007-10-01,8,NM
9430,2007-11-01,0,NM
9431,2007-12-01,0,NM
9432,2008-01-01,0,NM
9433,2008-02-01,0,NM
9434,2008-03-01,0,NM
9435,2008-04-01,14,NM
9436,2008-05-01,0,NM
9437,2008-06-01,0,NM
9438,2008-07-01,0,NM
9439,2008-08-01,13,NM
9440,2008-09-01,8,NM
9441,2008-10-01,11,NM
9442,2008-11-01,0,NM
9443,2008-12-01,0,NM
9444,2009-01-01,0,NM
9445,2009-02-01,11,NM
9446,2009-03-01,0,NM
9447,2009-04-01,0,NM
9448,2009-05-01,7,NM
9449,2009-06-01,0,NM
9450,2009-07-01,0,NM
9451,2009-08-01,0,NM
9452,2009-09-01,0,NM
9453,2009-10-01,0,NM
9454,2009-11-01,0,NM
9455,2009-12-01,0,NM
9456,2010-01-01,0,NM
9457,2010-02-01,0,NM
9458,2010-03-01,0,NM
9459,2010-04-01,0,NM
9460,2010-05-01,12,NM
9461,2010-06-01,0,NM
9462,2010-07-01,0,NM
9463,2010-08-01,0,NM
9464,2010-09-01,9,NM
9465,2010-10-01,0,NM
9466,2010-11-01,10,NM
9467,2010-12-01,0,NM
9468,2011-01-01,10,NM
9469,2011-02-01,11,NM
9470,2011-03-01,7,NM
9471,2011-04-01,6,NM
9472,2011-05-01,12,NM
9473,2011-06-01,13,NM
9474,2011-07-01,0,NM
9475,2011-08-01,9,NM
9476,2011-09-01,0,NM
9477,2011-10-01,6,NM
9478,2011-11-01,6,NM
9479,2011-12-01,4,NM
9480,2012-01-01,9,NM
9481,2012-02-01,0,NM
9482,2012-03-01,4,NM
9483,2012-04-01,0,NM
9484,2012-05-01,11,NM
9485,2012-06-01,9,NM
9486,2012-07-01,7,NM
9487,2012-08-01,4,NM
9488,2012-09-01,5,NM
9489,2012-10-01,14,NM
9490,2012-11-01,3,NM
9491,2012-12-01,8,NM
9492,2013-01-01,4,NM
9493,2013-02-01,5,NM
9494,2013-03-01,8,NM
9495,2013-04-01,6,NM
9496,2013-05-01,10,NM
9497,2013-06-01,8,NM
9498,2013-07-01,6,NM
9499,2013-08-01,8,NM
9500,2013-09-01,7,NM
9501,2013-10-01,8,NM
9502,2013-11-01,4,NM
9503,2013-12-01,7,NM
9504,2014-01-01,5,NM
9505,2014-02-01,7,NM
9506,2014-03-01,9,NM
9507,2014-04-01,9,NM
9508,2014-05-01,11,NM
9509,2014-06-01,11,NM
9510,2014-07-01,15,NM
9511,2014-08-01,5,NM
9512,2014-09-01,7,NM
9513,2014-10-01,4,NM
9514,2014-11-01,9,NM
9515,2014-12-01,7,NM
9516,2015-01-01,3,NM
9517,2015-02-01,7,NM
9518,2015-03-01,12,NM
9519,2015-04-01,10,NM
9520,2015-05-01,11,NM
9521,2015-06-01,0,NM
9522,2015-07-01,4,NM
9523,2015-08-01,5,NM
9524,2015-09-01,7,NM
9525,2015-10-01,2,NM
9526,2015-11-01,10,NM
9527,2015-12-01,4,NM
9528,2016-01-01,15,NM
9529,2016-02-01,11,NM
9530,2016-03-01,4,NM
9531,2016-04-01,6,NM
9532,2016-05-01,9,NM
9533,2016-06-01,6,NM
9534,2016-07-01,7,NM
9535,2016-08-01,2,NM
9536,2016-09-01,8,NM
9537,2016-10-01,5,NM
9538,2016-11-01,6,NM
9539,2016-12-01,4,NM
9540,2017-01-01,7,NM
9541,2017-02-01,7,NM
9542,2017-03-01,10,NM
9543,2017-04-01,10,NM
9544,2017-05-01,9,NM
9545,2017-06-01,5,NM
9546,2017-07-01,11,NM
9547,2017-08-01,5,NM
9548,2017-09-01,2,NM
9549,2017-10-01,10,NM
9550,2017-11-01,5,NM
9551,2017-12-01,8,NM
9552,2018-01-01,8,NM
9553,2018-02-01,5,NM
9554,2018-03-01,7,NM
9555,2018-04-01,10,NM
9556,2018-05-01,7,NM
9557,2018-06-01,10,NM
9558,2018-07-01,10,NM
9559,2018-08-01,8,NM
9560,2018-09-01,7,NM
9561,2018-10-01,6,NM
9562,2018-11-01,4,NM
9563,2018-12-01,0,NM
9564,2019-01-01,9,NM
9565,2019-02-01,9,NM
9566,2019-03-01,11,NM
9567,2019-04-01,2,NM
9568,2019-05-01,8,NM
9569,2019-06-01,8,NM
9570,2019-07-01,11,NM
9571,2019-08-01,7,NM
9572,2019-09-01,9,NM
9573,2019-10-01,9,NM
9574,2019-11-01,5,NM
9575,2019-12-01,8,NM
9576,2020-01-01,9,NM
9577,2020-02-01,7,NM
9578,2020-03-01,5,NM
9579,2020-04-01,5,NM
9580,2020-05-01,9,NM
9581,2020-06-01,8,NM
9582,2020-07-01,5,NM
9583,2020-08-01,7,NM
9584,2020-09-01,7,NM
9585,2020-10-01,7,NM
9586,2020-11-01,8,NM
9587,2020-12-01,6,NM
9588,2004-01-01,0,WY
9589,2004-02-01,0,WY
9590,2004-03-01,0,WY
9591,2004-04-01,55,WY
9592,2004-05-01,0,WY
9593,2004-06-01,0,WY
9594,2004-07-01,0,WY
9595,2004-08-01,0,WY
9596,2004-09-01,37,WY
9597,2004-10-01,0,WY
9598,2004-11-01,0,WY
9599,2004-12-01,0,WY
9600,2005-01-01,100,WY
9601,2005-02-01,44,WY
9602,2005-03-01,0,WY
9603,2005-04-01,0,WY
9604,2005-05-01,42,WY
9605,2005-06-01,0,WY
9606,2005-07-01,28,WY
9607,2005-08-01,0,WY
9608,2005-09-01,0,WY
9609,2005-10-01,0,WY
9610,2005-11-01,0,WY
9611,2005-12-01,0,WY
9612,2006-01-01,0,WY
9613,2006-02-01,0,WY
9614,2006-03-01,0,WY
9615,2006-04-01,0,WY
9616,2006-05-01,0,WY
9617,2006-06-01,0,WY
9618,2006-07-01,0,WY
9619,2006-08-01,35,WY
9620,2006-09-01,0,WY
9621,2006-10-01,34,WY
9622,2006-11-01,0,WY
9623,2006-12-01,0,WY
9624,2007-01-01,0,WY
9625,2007-02-01,0,WY
9626,2007-03-01,19,WY
9627,2007-04-01,0,WY
9628,2007-05-01,0,WY
9629,2007-06-01,0,WY
9630,2007-07-01,0,WY
9631,2007-08-01,18,WY
9632,2007-09-01,0,WY
9633,2007-10-01,0,WY
9634,2007-11-01,17,WY
9635,2007-12-01,13,WY
9636,2008-01-01,0,WY
9637,2008-02-01,0,WY
9638,2008-03-01,0,WY
9639,2008-04-01,9,WY
9640,2008-05-01,0,WY
9641,2008-06-01,19,WY
9642,2008-07-01,0,WY
9643,2008-08-01,0,WY
9644,2008-09-01,0,WY
9645,2008-10-01,0,WY
9646,2008-11-01,0,WY
9647,2008-12-01,17,WY
9648,2009-01-01,0,WY
9649,2009-02-01,0,WY
9650,2009-03-01,0,WY
9651,2009-04-01,8,WY
9652,2009-05-01,0,WY
9653,2009-06-01,0,WY
9654,2009-07-01,0,WY
9655,2009-08-01,14,WY
9656,2009-09-01,20,WY
9657,2009-10-01,11,WY
9658,2009-11-01,0,WY
9659,2009-12-01,0,WY
9660,2010-01-01,0,WY
9661,2010-02-01,0,WY
9662,2010-03-01,9,WY
9663,2010-04-01,0,WY
9664,2010-05-01,0,WY
9665,2010-06-01,0,WY
9666,2010-07-01,38,WY
9667,2010-08-01,0,WY
9668,2010-09-01,0,WY
9669,2010-10-01,0,WY
9670,2010-11-01,0,WY
9671,2010-12-01,22,WY
9672,2011-01-01,0,WY
9673,2011-02-01,0,WY
9674,2011-03-01,6,WY
9675,2011-04-01,0,WY
9676,2011-05-01,7,WY
9677,2011-06-01,0,WY
9678,2011-07-01,0,WY
9679,2011-08-01,0,WY
9680,2011-09-01,0,WY
9681,2011-10-01,9,WY
9682,2011-11-01,10,WY
9683,2011-12-01,0,WY
9684,2012-01-01,0,WY
9685,2012-02-01,0,WY
9686,2012-03-01,0,WY
9687,2012-04-01,0,WY
9688,2012-05-01,0,WY
9689,2012-06-01,9,WY
9690,2012-07-01,0,WY
9691,2012-08-01,9,WY
9692,2012-09-01,0,WY
9693,2012-10-01,0,WY
9694,2012-11-01,6,WY
9695,2012-12-01,0,WY
9696,2013-01-01,0,WY
9697,2013-02-01,0,WY
9698,2013-03-01,0,WY
9699,2013-04-01,0,WY
9700,2013-05-01,0,WY
9701,2013-06-01,9,WY
9702,2013-07-01,0,WY
9703,2013-08-01,0,WY
9704,2013-09-01,0,WY
9705,2013-10-01,0,WY
9706,2013-11-01,5,WY
9707,2013-12-01,0,WY
9708,2014-01-01,0,WY
9709,2014-02-01,10,WY
9710,2014-03-01,5,WY
9711,2014-04-01,8,WY
9712,2014-05-01,0,WY
9713,2014-06-01,0,WY
9714,2014-07-01,16,WY
9715,2014-08-01,0,WY
9716,2014-09-01,6,WY
9717,2014-10-01,4,WY
9718,2014-11-01,0,WY
9719,2014-12-01,4,WY
9720,2015-01-01,0,WY
9721,2015-02-01,5,WY
9722,2015-03-01,9,WY
9723,2015-04-01,0,WY
9724,2015-05-01,7,WY
9725,2015-06-01,6,WY
9726,2015-07-01,0,WY
9727,2015-08-01,0,WY
9728,2015-09-01,3,WY
9729,2015-10-01,0,WY
9730,2015-11-01,3,WY
9731,2015-12-01,0,WY
9732,2016-01-01,2,WY
9733,2016-02-01,8,WY
9734,2016-03-01,6,WY
9735,2016-04-01,3,WY
9736,2016-05-01,5,WY
9737,2016-06-01,0,WY
9738,2016-07-01,0,WY
9739,2016-08-01,0,WY
9740,2016-09-01,0,WY
9741,2016-10-01,0,WY
9742,2016-11-01,0,WY
9743,2016-12-01,0,WY
9744,2017-01-01,0,WY
9745,2017-02-01,5,WY
9746,2017-03-01,0,WY
9747,2017-04-01,4,WY
9748,2017-05-01,2,WY
9749,2017-06-01,5,WY
9750,2017-07-01,0,WY
9751,2017-08-01,0,WY
9752,2017-09-01,6,WY
9753,2017-10-01,5,WY
9754,2017-11-01,0,WY
9755,2017-12-01,0,WY
9756,2018-01-01,0,WY
9757,2018-02-01,4,WY
9758,2018-03-01,0,WY
9759,2018-04-01,2,WY
9760,2018-05-01,0,WY
9761,2018-06-01,4,WY
9762,2018-07-01,0,WY
9763,2018-08-01,4,WY
9764,2018-09-01,2,WY
9765,2018-10-01,3,WY
9766,2018-11-01,4,WY
9767,2018-12-01,0,WY
9768,2019-01-01,2,WY
9769,2019-02-01,4,WY
9770,2019-03-01,4,WY
9771,2019-04-01,7,WY
9772,2019-05-01,5,WY
9773,2019-06-01,6,WY
9774,2019-07-01,5,WY
9775,2019-08-01,2,WY
9776,2019-09-01,11,WY
9777,2019-10-01,9,WY
9778,2019-11-01,0,WY
9779,2019-12-01,7,WY
9780,2020-01-01,2,WY
9781,2020-02-01,4,WY
9782,2020-03-01,3,WY
9783,2020-04-01,2,WY
9784,2020-05-01,2,WY
9785,2020-06-01,5,WY
9786,2020-07-01,6,WY
9787,2020-08-01,4,WY
9788,2020-09-01,3,WY
9789,2020-10-01,0,WY
9790,2020-11-01,2,WY
9791,2020-12-01,2,WY
9792,2004-01-01,100,OH
9793,2004-02-01,62,OH
9794,2004-03-01,66,OH
9795,2004-04-01,0,OH
9796,2004-05-01,0,OH
9797,2004-06-01,23,OH
9798,2004-07-01,26,OH
9799,2004-08-01,0,OH
9800,2004-09-01,0,OH
9801,2004-10-01,0,OH
9802,2004-11-01,32,OH
9803,2004-12-01,24,OH
9804,2005-01-01,53,OH
9805,2005-02-01,41,OH
9806,2005-03-01,0,OH
9807,2005-04-01,48,OH
9808,2005-05-01,27,OH
9809,2005-06-01,43,OH
9810,2005-07-01,38,OH
9811,2005-08-01,62,OH
9812,2005-09-01,0,OH
9813,2005-10-01,32,OH
9814,2005-11-01,0,OH
9815,2005-12-01,18,OH
9816,2006-01-01,24,OH
9817,2006-02-01,41,OH
9818,2006-03-01,14,OH
9819,2006-04-01,46,OH
9820,2006-05-01,0,OH
9821,2006-06-01,40,OH
9822,2006-07-01,67,OH
9823,2006-08-01,32,OH
9824,2006-09-01,0,OH
9825,2006-10-01,24,OH
9826,2006-11-01,0,OH
9827,2006-12-01,25,OH
9828,2007-01-01,34,OH
9829,2007-02-01,20,OH
9830,2007-03-01,30,OH
9831,2007-04-01,31,OH
9832,2007-05-01,36,OH
9833,2007-06-01,22,OH
9834,2007-07-01,38,OH
9835,2007-08-01,37,OH
9836,2007-09-01,26,OH
9837,2007-10-01,33,OH
9838,2007-11-01,14,OH
9839,2007-12-01,18,OH
9840,2008-01-01,31,OH
9841,2008-02-01,39,OH
9842,2008-03-01,28,OH
9843,2008-04-01,44,OH
9844,2008-05-01,46,OH
9845,2008-06-01,23,OH
9846,2008-07-01,21,OH
9847,2008-08-01,42,OH
9848,2008-09-01,35,OH
9849,2008-10-01,23,OH
9850,2008-11-01,28,OH
9851,2008-12-01,43,OH
9852,2009-01-01,30,OH
9853,2009-02-01,31,OH
9854,2009-03-01,42,OH
9855,2009-04-01,39,OH
9856,2009-05-01,40,OH
9857,2009-06-01,39,OH
9858,2009-07-01,39,OH
9859,2009-08-01,52,OH
9860,2009-09-01,51,OH
9861,2009-10-01,46,OH
9862,2009-11-01,19,OH
9863,2009-12-01,68,OH
9864,2010-01-01,57,OH
9865,2010-02-01,54,OH
9866,2010-03-01,64,OH
9867,2010-04-01,64,OH
9868,2010-05-01,41,OH
9869,2010-06-01,70,OH
9870,2010-07-01,59,OH
9871,2010-08-01,58,OH
9872,2010-09-01,34,OH
9873,2010-10-01,59,OH
9874,2010-11-01,32,OH
9875,2010-12-01,27,OH
9876,2011-01-01,58,OH
9877,2011-02-01,40,OH
9878,2011-03-01,47,OH
9879,2011-04-01,55,OH
9880,2011-05-01,53,OH
9881,2011-06-01,43,OH
9882,2011-07-01,41,OH
9883,2011-08-01,32,OH
9884,2011-09-01,35,OH
9885,2011-10-01,31,OH
9886,2011-11-01,36,OH
9887,2011-12-01,23,OH
9888,2012-01-01,44,OH
9889,2012-02-01,36,OH
9890,2012-03-01,35,OH
9891,2012-04-01,40,OH
9892,2012-05-01,44,OH
9893,2012-06-01,50,OH
9894,2012-07-01,52,OH
9895,2012-08-01,43,OH
9896,2012-09-01,40,OH
9897,2012-10-01,26,OH
9898,2012-11-01,28,OH
9899,2012-12-01,32,OH
9900,2013-01-01,36,OH
9901,2013-02-01,44,OH
9902,2013-03-01,52,OH
9903,2013-04-01,49,OH
9904,2013-05-01,43,OH
9905,2013-06-01,52,OH
9906,2013-07-01,57,OH
9907,2013-08-01,50,OH
9908,2013-09-01,48,OH
9909,2013-10-01,39,OH
9910,2013-11-01,41,OH
9911,2013-12-01,39,OH
9912,2014-01-01,47,OH
9913,2014-02-01,44,OH
9914,2014-03-01,54,OH
9915,2014-04-01,53,OH
9916,2014-05-01,50,OH
9917,2014-06-01,58,OH
9918,2014-07-01,51,OH
9919,2014-08-01,42,OH
9920,2014-09-01,50,OH
9921,2014-10-01,50,OH
9922,2014-11-01,39,OH
9923,2014-12-01,35,OH
9924,2015-01-01,54,OH
9925,2015-02-01,49,OH
9926,2015-03-01,49,OH
9927,2015-04-01,58,OH
9928,2015-05-01,58,OH
9929,2015-06-01,54,OH
9930,2015-07-01,63,OH
9931,2015-08-01,57,OH
9932,2015-09-01,45,OH
9933,2015-10-01,45,OH
9934,2015-11-01,47,OH
9935,2015-12-01,35,OH
9936,2016-01-01,56,OH
9937,2016-02-01,41,OH
9938,2016-03-01,57,OH
9939,2016-04-01,58,OH
9940,2016-05-01,52,OH
9941,2016-06-01,50,OH
9942,2016-07-01,55,OH
9943,2016-08-01,55,OH
9944,2016-09-01,54,OH
9945,2016-10-01,44,OH
9946,2016-11-01,38,OH
9947,2016-12-01,43,OH
9948,2017-01-01,52,OH
9949,2017-02-01,49,OH
9950,2017-03-01,50,OH
9951,2017-04-01,58,OH
9952,2017-05-01,55,OH
9953,2017-06-01,53,OH
9954,2017-07-01,62,OH
9955,2017-08-01,50,OH
9956,2017-09-01,40,OH
9957,2017-10-01,49,OH
9958,2017-11-01,42,OH
9959,2017-12-01,38,OH
9960,2018-01-01,52,OH
9961,2018-02-01,46,OH
9962,2018-03-01,56,OH
9963,2018-04-01,56,OH
9964,2018-05-01,54,OH
9965,2018-06-01,58,OH
9966,2018-07-01,60,OH
9967,2018-08-01,54,OH
9968,2018-09-01,52,OH
9969,2018-10-01,56,OH
9970,2018-11-01,40,OH
9971,2018-12-01,44,OH
9972,2019-01-01,50,OH
9973,2019-02-01,52,OH
9974,2019-03-01,57,OH
9975,2019-04-01,57,OH
9976,2019-05-01,52,OH
9977,2019-06-01,53,OH
9978,2019-07-01,58,OH
9979,2019-08-01,55,OH
9980,2019-09-01,50,OH
9981,2019-10-01,54,OH
9982,2019-11-01,41,OH
9983,2019-12-01,44,OH
9984,2020-01-01,62,OH
9985,2020-02-01,47,OH
9986,2020-03-01,51,OH
9987,2020-04-01,48,OH
9988,2020-05-01,57,OH
9989,2020-06-01,53,OH
9990,2020-07-01,65,OH
9991,2020-08-01,64,OH
9992,2020-09-01,48,OH
9993,2020-10-01,51,OH
9994,2020-11-01,50,OH
9995,2020-12-01,42,OH
9996,2004-01-01,48,NY
9997,2004-02-01,24,NY
9998,2004-03-01,57,NY
9999,2004-04-01,18,NY
10000,2004-05-01,28,NY
10001,2004-06-01,38,NY
10002,2004-07-01,30,NY
10003,2004-08-01,29,NY
10004,2004-09-01,25,NY
10005,2004-10-01,16,NY
10006,2004-11-01,25,NY
10007,2004-12-01,23,NY
10008,2005-01-01,34,NY
10009,2005-02-01,31,NY
10010,2005-03-01,23,NY
10011,2005-04-01,39,NY
10012,2005-05-01,24,NY
10013,2005-06-01,38,NY
10014,2005-07-01,34,NY
10015,2005-08-01,29,NY
10016,2005-09-01,25,NY
10017,2005-10-01,29,NY
10018,2005-11-01,18,NY
10019,2005-12-01,26,NY
10020,2006-01-01,36,NY
10021,2006-02-01,33,NY
10022,2006-03-01,37,NY
10023,2006-04-01,31,NY
10024,2006-05-01,37,NY
10025,2006-06-01,47,NY
10026,2006-07-01,50,NY
10027,2006-08-01,37,NY
10028,2006-09-01,39,NY
10029,2006-10-01,21,NY
10030,2006-11-01,28,NY
10031,2006-12-01,27,NY
10032,2007-01-01,33,NY
10033,2007-02-01,38,NY
10034,2007-03-01,38,NY
10035,2007-04-01,32,NY
10036,2007-05-01,37,NY
10037,2007-06-01,49,NY
10038,2007-07-01,46,NY
10039,2007-08-01,38,NY
10040,2007-09-01,45,NY
10041,2007-10-01,39,NY
10042,2007-11-01,36,NY
10043,2007-12-01,31,NY
10044,2008-01-01,38,NY
10045,2008-02-01,28,NY
10046,2008-03-01,46,NY
10047,2008-04-01,43,NY
10048,2008-05-01,39,NY
10049,2008-06-01,41,NY
10050,2008-07-01,46,NY
10051,2008-08-01,43,NY
10052,2008-09-01,42,NY
10053,2008-10-01,30,NY
10054,2008-11-01,28,NY
10055,2008-12-01,37,NY
10056,2009-01-01,44,NY
10057,2009-02-01,48,NY
10058,2009-03-01,39,NY
10059,2009-04-01,48,NY
10060,2009-05-01,48,NY
10061,2009-06-01,54,NY
10062,2009-07-01,48,NY
10063,2009-08-01,49,NY
10064,2009-09-01,49,NY
10065,2009-10-01,47,NY
10066,2009-11-01,41,NY
10067,2009-12-01,41,NY
10068,2010-01-01,47,NY
10069,2010-02-01,52,NY
10070,2010-03-01,60,NY
